URL;HTTP;RobotsBlocked;MetaNoindex;Canonical;HasVideoIframe;VideoHasError;VideoErrorText;Result
https://automoto.com.lv/ru/obzory-avto/infiniti/qx80/2024/227.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/infiniti/qx80/2024/227.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jaguar/f-pace/2022/54.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jaguar/f-pace/2022/54.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jaguar/f-pace/2023/187.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jaguar/f-pace/2023/187.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jaguar/f-pace/2024/265.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jaguar/f-pace/2024/265.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jaguar/f-pace/2025/324.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jaguar/f-pace/2025/324.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jaguar/f-type/2022/39.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jaguar/f-type/2022/39.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jaguar/f-type/2024/233.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jaguar/f-type/2024/233.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jaguar/i-pace/2023/106.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jaguar/i-pace/2023/106.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jaguar/i-pace/2024/257.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jaguar/i-pace/2024/257.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jaguar/xf/2024/222.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jaguar/xf/2024/222.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jeep/compass/2022/63.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jeep/compass/2022/63.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jeep/compass/2023/131.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jeep/compass/2023/131.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jeep/compass/2025/311.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jeep/compass/2025/311.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jeep/grand-cherokee/2023/101.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jeep/grand-cherokee/2023/101.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jeep/grand-cherokee/2024/237.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jeep/grand-cherokee/2024/237.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jeep/grand-cherokee/2025/345.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jeep/grand-cherokee/2025/345.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jeep/grand-wagoneer/2024/223.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jeep/grand-wagoneer/2024/223.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jeep/grand-wagoneer/2025/359.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jeep/grand-wagoneer/2025/359.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jeep/wrangler/2023/158.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jeep/wrangler/2023/158.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/jeep/wrangler/2024/207.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/jeep/wrangler/2024/207.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/kia/ev6/2023/177.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/kia/ev6/2023/177.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/kia/forte/2023/122.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/kia/forte/2023/122.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/kia/k5/2023/89.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/kia/k5/2023/89.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/kia/k5/2024/286.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/kia/k5/2024/286.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/kia/k5/2025/368.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/kia/k5/2025/368.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/kia/niro-ev/2022/68.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/kia/niro-ev/2022/68.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/kia/niro/2023/147.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/kia/niro/2023/147.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/kia/sorento/2023/166.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/kia/sorento/2023/166.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/kia/sorento/2024/271.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/kia/sorento/2024/271.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/kia/sorento/2025/312.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/kia/sorento/2025/312.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/kia/soul/2025/323.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/kia/soul/2025/323.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/kia/sportage/2024/243.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/kia/sportage/2024/243.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/kia/sportage/2025/341.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/kia/sportage/2025/341.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/kia/telluride/2024/236.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/kia/telluride/2024/236.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/land-rover/defender/2025/371.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/land-rover/defender/2025/371.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/land-rover/discovery/2022/55.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/land-rover/discovery/2022/55.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/land-rover/discovery/2023/78.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/land-rover/discovery/2023/78.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/land-rover/range-rover-evoque/2023/153.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/land-rover/range-rover-evoque/2023/153.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/land-rover/range-rover-evoque/2025/363.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/land-rover/range-rover-evoque/2025/363.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/land-rover/range-rover-velar/2023/186.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/land-rover/range-rover-velar/2023/186.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/land-rover/range-rover-velar/2024/300.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/land-rover/range-rover-velar/2024/300.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/land-rover/range-rover/2024/242.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/land-rover/range-rover/2024/242.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/land-rover/range-rover/2025/335.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/land-rover/range-rover/2025/335.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lexus/es/2024/263.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lexus/es/2024/263.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lexus/gx/2022/47.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lexus/gx/2022/47.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lexus/gx/2023/90.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lexus/gx/2023/90.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lexus/gx/2024/252.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lexus/gx/2024/252.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lexus/is/2023/97.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lexus/is/2023/97.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lexus/is/2025/367.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lexus/is/2025/367.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lexus/lc/2023/120.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lexus/lc/2023/120.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lexus/ls/2025/344.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lexus/ls/2025/344.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lexus/lx/2023/162.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lexus/lx/2023/162.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lexus/lx/2024/284.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lexus/lx/2024/284.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lexus/lx/2025/376.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lexus/lx/2025/376.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lexus/nx/2023/155.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lexus/nx/2023/155.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lexus/nx/2024/218.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lexus/nx/2024/218.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lexus/rx-350/2025/346.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lexus/rx-350/2025/346.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lexus/rx/2023/104.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lexus/rx/2023/104.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lexus/tx/2026/394.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lexus/tx/2026/394.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lincoln/aviator/2023/191.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lincoln/aviator/2023/191.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/lincoln/corsair/2025/305.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/lincoln/corsair/2025/305.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/maserati/grecale-folgore/2025/315.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/maserati/grecale-folgore/2025/315.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/maserati/grecale/2024/274.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/maserati/grecale/2024/274.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/maserati/levante/2023/193.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/maserati/levante/2023/193.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/maserati/levante/2024/302.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/maserati/levante/2024/302.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mazda/3/2023/167.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mazda/3/2023/167.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mazda/3/2024/240.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mazda/3/2024/240.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mazda/cx-30/2023/121.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mazda/cx-30/2023/121.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mazda/cx-5/2023/126.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mazda/cx-5/2023/126.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mazda/cx-5/2024/266.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mazda/cx-5/2024/266.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mazda/cx-50/2023/76.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mazda/cx-50/2023/76.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mazda/cx-50/2024/288.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mazda/cx-50/2024/288.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mazda/cx-50/2025/379.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mazda/cx-50/2025/379.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mazda/cx-9/2023/146.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mazda/cx-9/2023/146.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/c-class/2024/246.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/c-class/2024/246.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/c-class/2025/334.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/c-class/2025/334.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/cls-class/2023/137.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/cls-class/2023/137.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/eqs/2022/43.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/eqs/2022/43.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/eqs/2025/325.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/eqs/2025/325.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/g-class/2023/148.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/g-class/2023/148.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/g-class/2025/384.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/g-class/2025/384.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/gla-class/2024/267.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/gla-class/2024/267.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/glb-class/2024/285.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/glb-class/2024/285.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/glb-class/2025/351.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/glb-class/2025/351.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/glc-class/2022/50.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/glc-class/2022/50.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/glc-class/2024/277.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/glc-class/2024/277.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/glc-class/2025/355.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/glc-class/2025/355.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/gle-class/2023/195.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/gle-class/2023/195.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/gle-class/2024/256.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/gle-class/2024/256.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/gls-class/2023/151.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/gls-class/2023/151.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/gls-class/2025/314.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/gls-class/2025/314.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mercedes-benz/s-class/2024/301.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mercedes-benz/s-class/2024/301.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mini/cooper/2026/397.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mini/cooper/2026/397.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mini/countryman/2023/136.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mini/countryman/2023/136.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mini/countryman/2025/364.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mini/countryman/2025/364.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mitsubishi/eclipse-cross/2023/92.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mitsubishi/eclipse-cross/2023/92.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mitsubishi/eclipse-cross/2024/254.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mitsubishi/eclipse-cross/2024/254.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mitsubishi/eclipse-cross/2025/307.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mitsubishi/eclipse-cross/2025/307.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mitsubishi/outlander/2023/112.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mitsubishi/outlander/2023/112.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mitsubishi/outlander/2024/201.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mitsubishi/outlander/2024/201.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/mitsubishi/outlander/2025/386.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/mitsubishi/outlander/2025/386.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/nissan/altima/2022/73.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/nissan/altima/2022/73.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/nissan/altima/2024/278.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/nissan/altima/2024/278.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/nissan/altima/2025/322.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/nissan/altima/2025/322.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/nissan/frontier/2025/383.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/nissan/frontier/2025/383.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/nissan/gt-r/2023/140.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/nissan/gt-r/2023/140.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/nissan/gt-r/2024/232.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/nissan/gt-r/2024/232.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/nissan/leaf/2025/309.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/nissan/leaf/2025/309.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/nissan/murano/2023/79.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/nissan/murano/2023/79.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/nissan/murano/2024/270.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/nissan/murano/2024/270.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/nissan/rogue/2023/170.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/nissan/rogue/2023/170.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/nissan/rogue/2025/331.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/nissan/rogue/2025/331.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/nissan/sentra/2023/157.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/nissan/sentra/2023/157.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/polestar/2/2024/275.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/polestar/2/2024/275.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/porsche/cayenne/2023/133.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/porsche/cayenne/2023/133.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/porsche/cayenne/2024/217.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/porsche/cayenne/2024/217.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/porsche/cayman/2023/152.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/porsche/cayman/2023/152.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/porsche/cayman/2024/281.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/porsche/cayman/2024/281.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/porsche/macan/2023/82.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/porsche/macan/2023/82.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/porsche/macan/2024/249.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/porsche/macan/2024/249.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/porsche/macan/2025/330.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/porsche/macan/2025/330.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/porsche/panamera/2023/128.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/porsche/panamera/2023/128.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/porsche/panamera/2024/298.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/porsche/panamera/2024/298.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/porsche/taycan/2023/117.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/porsche/taycan/2023/117.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/porsche/taycan/2024/245.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/porsche/taycan/2024/245.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/porsche/taycan/2025/316.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/porsche/taycan/2025/316.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/renault/zoe/2022/56.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/renault/zoe/2022/56.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/renault/zoe/2025/388.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/renault/zoe/2025/388.html;False;False;;PASS
https://automoto.com.lv/ru/obzory-avto/skoda/enyaq-iv/2022/70.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/skoda/enyaq-iv/2022/70.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/subaru/ascent/2023/135.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/subaru/ascent/2023/135.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/subaru/crosstrek/2023/183.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/subaru/crosstrek/2023/183.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/subaru/forester/2023/116.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/subaru/forester/2023/116.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/subaru/forester/2024/241.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/subaru/forester/2024/241.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/subaru/forester/2025/352.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/subaru/forester/2025/352.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/subaru/impreza/2023/181.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/subaru/impreza/2023/181.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/subaru/solterra/2023/75.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/subaru/solterra/2023/75.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/subaru/solterra/2025/393.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/subaru/solterra/2025/393.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/tesla/model-3/2022/53.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/tesla/model-3/2022/53.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/tesla/model-3/2023/156.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/tesla/model-3/2023/156.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/tesla/model-s/2023/149.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/tesla/model-s/2023/149.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/tesla/model-s/2024/230.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/tesla/model-s/2024/230.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/tesla/model-x/2022/58.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/tesla/model-x/2022/58.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/tesla/model-x/2023/129.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/tesla/model-x/2023/129.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/tesla/model-x/2024/258.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/tesla/model-x/2024/258.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/tesla/model-x/2025/361.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/tesla/model-x/2025/361.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/tesla/model-y/2024/291.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/tesla/model-y/2024/291.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/toyota/4runner/2024/280.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/toyota/4runner/2024/280.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/toyota/bz4x/2023/77.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/toyota/bz4x/2023/77.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/toyota/bz4x/2024/290.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/toyota/bz4x/2024/290.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/toyota/c-hr/2022/60.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/toyota/c-hr/2022/60.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/toyota/camry/2023/99.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/toyota/camry/2023/99.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/toyota/camry/2024/216.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/toyota/camry/2024/216.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/toyota/camry/2025/338.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/toyota/camry/2025/338.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/toyota/corolla-hybrid/2022/36.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/toyota/corolla-hybrid/2022/36.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/toyota/corolla/2024/235.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/toyota/corolla/2024/235.html;True;False;;PASS
https://automoto.com.lv/ru/obzory-avto/toyota/corolla/2025/320.html;200;False;False;https://automoto.com.lv/ru/obzory-avto/toyota/corolla/2025/320.html;True;False;;PASS
